<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
OCB,20210310,23.5000,24.3000,23.4000,24.1500,8341400
OCB,20210311,24.1500,24.4000,23.8000,24.3000,6384900
OCB,20210312,24.1000,24.7000,23.9000,24.7000,7448700
OCB,20210315,24.9000,25.0500,24.5000,24.8000,6493900
OCB,20210316,24.7500,24.7500,24.2000,24.7000,3542700
OCB,20210317,24.7000,24.7000,24.2500,24.7000,5211500
OCB,20210318,25.0000,25.2500,24.7000,24.8000,4715700
OCB,20210319,24.8500,25.1000,24.7000,24.9000,3745800
OCB,20210322,25.2000,25.4000,24.9000,25.2000,4116600
OCB,20210323,25.0000,25.2000,24.2500,24.6000,4736400
OCB,20210324,24.2000,24.6000,23.7500,23.8500,3882000
OCB,20210325,24.2000,24.2000,23.5500,23.5500,3602200
OCB,20210326,23.5000,23.7000,22.5000,23.5500,6985600
OCB,20210329,23.5500,24.1000,23.5500,23.9500,3597100
OCB,20210330,24.0500,24.1500,23.8500,24.1000,3200900
OCB,20210331,24.2000,24.3000,24.0500,24.1500,2303700
OCB,20210401,24.1500,24.5500,24.1500,24.5000,4940400
OCB,20210402,24.6000,24.9500,24.6000,24.7000,3447300
OCB,20210405,24.9000,25.0000,24.4500,24.6000,3062000
OCB,20210406,24.5000,24.8500,24.4500,24.5000,3630600
OCB,20210407,24.5000,24.6500,24.3000,24.5500,2848300
OCB,20210408,25.0000,25.0000,24.5000,24.7500,3409600
OCB,20210409,24.8000,24.9000,24.6500,24.7000,2413600
OCB,20210412,24.7000,24.8500,24.5500,24.7500,4041300
OCB,20210413,24.8500,25.8000,24.8500,25.0500,9139600
OCB,20210414,25.0500,25.4500,25.0000,25.3500,3874400
OCB,20210415,25.5000,25.6500,24.9000,24.9000,4195500
OCB,20210416,24.7000,24.7500,23.8000,24.0000,5066100
OCB,20210419,24.0000,24.3000,23.8000,24.3000,3059800
OCB,20210420,24.2000,24.3000,23.6000,23.7000,5138300
OCB,20210422,23.5500,23.6000,22.0500,22.0500,3721500
OCB,20210423,22.2000,23.0000,22.1000,23.0000,3546200
OCB,20210426,23.0000,23.0000,22.5000,22.5000,1941000
OCB,20210427,22.6000,22.9500,22.3000,22.8000,1635700
OCB,20210428,22.8000,23.7500,22.7000,23.3500,2861500
OCB,20210429,23.7500,23.7500,23.4500,23.5000,2112700
OCB,20210504,22.9000,23.4500,22.7500,23.2500,2745200
OCB,20210505,23.3000,24.1500,23.3000,23.8500,3138700
OCB,20210506,23.9000,24.0500,23.6000,23.6500,2905700
OCB,20210507,23.5000,23.9000,23.2000,23.4000,4145900
OCB,20210510,23.4000,24.3000,23.0500,24.1500,5194900
OCB,20210511,24.3500,24.4000,23.9000,23.9000,3290000
OCB,20210512,23.8500,24.1000,23.7500,24.1000,2419400
OCB,20210513,24.0000,24.3500,23.9000,24.0000,3822000
OCB,20210514,24.0000,24.3000,24.0000,24.1500,3001800
OCB,20210517,24.1500,25.0000,24.1500,24.8000,5978700
OCB,20210518,24.9000,24.9500,24.3500,24.5500,3424600
OCB,20210519,24.5500,24.7000,24.2000,24.6000,3057200
OCB,20210520,24.7000,26.2000,24.3500,25.9000,11601200
OCB,20210521,26.2500,27.0000,26.0000,26.2500,8395800
OCB,20210524,26.3500,26.4500,26.0500,26.2000,4084100
OCB,20210525,26.1000,26.7500,25.8500,26.5000,6739100
OCB,20210526,26.6000,27.2000,26.6000,27.0000,8073500
OCB,20210527,27.0000,28.0000,27.0000,27.2000,8960900
OCB,20210528,27.5000,28.3000,27.1500,28.2000,7134000
OCB,20210531,28.4500,28.8500,27.2000,28.8500,7093000
OCB,20210601,29.1000,29.4000,28.9000,29.0000,4759200
OCB,20210602,28.4000,29.0000,28.3000,28.8000,6563700
OCB,20210603,29.0000,30.8000,29.0000,30.8000,12317900
OCB,20210604,30.9000,32.8500,30.8500,32.3000,9274600
OCB,20210607,32.0000,32.8000,30.5000,31.7500,9794300
OCB,20210608,31.0000,32.0000,29.6000,29.6000,9945500
OCB,20210609,29.5000,31.1000,29.0000,30.6500,9249700
OCB,20210610,30.0000,31.0000,29.7500,29.8500,4065400
OCB,20210611,30.2000,31.9000,29.7500,31.5500,9748200
OCB,20210614,31.9500,31.9500,30.6000,30.8500,6209800
OCB,20210615,30.8500,30.9500,30.1000,30.1000,4939000
OCB,20210616,30.1000,30.1000,29.1000,29.3500,5633500
OCB,20210617,28.8000,30.0000,28.8000,29.9500,3905100
OCB,20210618,30.7000,30.7000,29.9000,29.9500,3327100
OCB,20210621,29.3500,29.9000,29.3000,29.3500,3511100
OCB,20210622,29.5000,29.9000,29.0500,29.8000,4261300
OCB,20210623,29.9000,30.2000,29.5500,29.7500,2543700
OCB,20210624,30.2000,30.4000,29.8000,30.0000,3796200
OCB,20210625,30.0000,30.1000,29.8000,30.1000,1903100
OCB,20210628,30.5000,31.3000,30.5000,31.2000,5852600
OCB,20210629,31.9000,31.9000,30.8000,31.0500,4436000
OCB,20210630,31.1000,31.1500,30.6000,30.7000,3046000
OCB,20210701,30.8000,31.0000,30.2000,30.9000,3842500
OCB,20210702,31.3000,31.5000,30.9000,31.3000,5499900
OCB,20210705,31.2000,31.8000,31.0500,31.7500,6928400
OCB,20210706,32.2000,32.8000,29.5500,29.5500,7493000
OCB,20210707,30.2000,30.6500,29.0000,30.6000,4632000
OCB,20210708,30.6000,30.8500,30.0000,30.2000,2507300
OCB,20210709,29.8000,30.3000,29.2000,29.4500,3757400
OCB,20210712,29.1000,29.2500,27.4000,27.4000,6316200
OCB,20210713,27.9000,28.0000,26.9500,27.5000,2611200
OCB,20210714,27.5000,27.5000,25.8500,26.2000,4938200
OCB,20210715,26.1000,27.4000,26.0000,27.4000,2072500
OCB,20210716,27.8000,28.1000,27.4000,27.4500,2194500
OCB,20210719,26.6500,26.9000,26.0000,26.4500,4166200
OCB,20210720,26.3500,27.5000,26.3000,27.5000,2475200
OCB,20210721,28.0000,28.0000,27.4000,27.8000,3386000
OCB,20210722,28.4500,28.5500,28.0000,28.5500,4288900
OCB,20210723,28.3500,28.6000,28.0000,28.3000,3123800
OCB,20210726,28.2500,28.4000,27.7000,28.3500,2455300
OCB,20210727,28.6500,28.7500,28.4500,28.6000,2409400
OCB,20210728,28.9000,29.5000,28.7000,29.5000,3836400
OCB,20210729,31.3500,31.5500,30.2000,30.4000,8426200
OCB,20210730,30.2000,30.5000,29.9000,30.0000,5599900
OCB,20210802,24.0000,24.8000,24.0000,24.3000,4012100
OCB,20210803,24.5000,25.0000,24.3500,24.6500,2730700
OCB,20210804,24.7000,24.9000,24.5000,24.6500,2935900
OCB,20210805,24.7000,24.7500,24.4500,24.7000,2547900
OCB,20210806,24.8000,24.8000,24.5000,24.5000,2196800
OCB,20210809,24.5000,24.7500,24.1000,24.7000,3790400
OCB,20210810,25.0000,25.3000,24.8500,25.2000,5958100
OCB,20210811,25.4000,25.4500,25.1500,25.2000,4103400
OCB,20210812,25.0000,25.2500,24.7000,24.7000,2596600
OCB,20210813,24.7000,24.7500,24.1000,24.6000,2642800
OCB,20210816,24.7000,25.2000,24.4000,25.1000,3775100
OCB,20210817,25.5000,25.5000,24.9000,25.0000,3520900
OCB,20210818,24.9500,25.1000,24.8500,25.0000,2030800
OCB,20210819,24.9000,24.9500,24.7000,24.8000,2207700
OCB,20210820,24.7000,24.7500,23.1500,23.8000,4972300
OCB,20210823,23.2500,23.5000,22.6000,22.6000,4397700
OCB,20210824,22.6000,22.9000,22.2500,22.9000,1872200
OCB,20210825,23.0000,23.1000,22.7500,23.1000,858000
OCB,20210826,23.1000,23.2000,22.7000,22.7000,1099300
OCB,20210827,22.5000,22.5000,22.2000,22.5000,1492000
OCB,20210830,22.6000,23.2000,22.2500,22.9000,2528000
OCB,20210831,23.2000,23.2000,22.5000,22.6500,1163400
OCB,20210901,22.6000,22.7000,22.5000,22.6000,1050900
OCB,20210906,23.0000,23.0000,22.4500,22.6000,2012600
OCB,20210907,22.8000,23.4000,22.7500,23.3000,2934500
OCB,20210908,23.5000,23.5000,22.9500,22.9500,1091300
OCB,20210909,22.9500,23.0000,22.6500,22.9500,1344600
OCB,20210910,23.0000,23.3000,22.8000,22.8000,1138700
OCB,20210913,22.7500,22.8000,22.5500,22.5500,1223700
