Ticker,Close,Close_1D,Open,Low,High,Volume,MeanVol_13W,MeanVol_10D,High52W,Low52W,EPS,PE,Market capital,Float,BookValue,Beta,ROE,EPS_52W,CPM,FVQ,Exchange
000001.SS,3528.5,3566.52,3560.83,3525.49,3560.83,2862433832.0,40429557.0,361452473.0,3696.2,3196.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1562187187187185,0.0,BM
A32,30.5,30.3,30.5,30.3,30.5,10400.0,1148.0,2330.0,38.7,23.0,6190.0,4.9,207400000000.0,6800000.0,35.6,1.33,17.4,0.0,1.682608695652174,5923.344947735191,BM
AAA,14.8,15.75,15.15,14.75,15.45,6257700.0,6749717.0,6181760.0,20.5,10.0,1260.0,11.7,3282000000000.0,221760000.0,18.6,1.48,6.8,2240.0,2.05,32.85471079750455,BM
AAM,10.4,10.6,10.3,10.3,10.6,900.0,4943.0,1120.0,11.9,9.7,-1610.0,-6.5,108600000000.0,10450000.0,22.6,1.19,-7.1,795.0,1.2268041237113403,2114.100748533279,BM
AAS,11.3,12.4,12.0,11.0,12.0,2267900.0,2161062.0,2859461.0,34.2,5.6,-40.0,-282.5,350300000000.0,31000000.0,11.3,3.37,-0.4,770.0,6.107142857142858,14.344798992347283,BM
AAT,16.6,16.85,16.8,16.15,16.8,284800.0,613907.0,587060.0,21.5,15.1,530.0,31.3,577700000000.0,34800000.0,12.5,0.68,4.3,0.0,1.423841059602649,56.68611043692285,BM
AAV,11.2,12.0,12.0,10.8,12.0,360000.0,406008.0,273778.0,15.7,3.7,980.0,11.4,357000000000.0,31870000.0,12.3,1.67,3.6,874.0,4.243243243243243,78.49599022679357,BM
ABB,18.5,21.1,20.8,18.2,20.9,4840700.0,4266079.0,3631316.0,25.0,10.8,2180.0,8.5,10569300000000.0,571310000.0,16.3,2.06,13.4,422.0,2.314814814814815,133.9192265309667,BM
ABC,11.5,11.8,11.6,11.5,11.8,13500.0,31309.0,17940.0,20.6,9.7,1690.0,6.8,234500000000.0,20390000.0,18.2,1.52,9.3,1506.0,2.123711340206186,651.2504391708454,BM
ABI,51.8,52.5,52.5,51.0,53.5,42100.0,57634.0,62385.0,62.1,29.0,7150.0,7.2,1968400000000.0,38000000.0,29.6,1.14,24.2,6384.0,2.1413793103448278,659.3330325849325,BM
ABR,23.0,23.0,0.0,0.0,0.0,0.0,2319.0,200.0,34.9,19.0,870.0,26.4,460000000000.0,20000000.0,12.0,1.46,7.3,0.0,1.8368421052631578,8624.407072013799,BM
ABS,20.65,22.2,20.65,20.65,21.0,283600.0,175309.0,352010.0,75.8,8.4,1360.0,15.2,773100000000.0,37440000.0,24.2,1.53,5.6,893.0,9.023809523809524,213.56576102767113,BM
ABT,25.8,28.1,27.7,25.6,27.7,3300.0,2521.0,1378.0,33.4,25.8,3340.0,7.7,298200000000.0,11560000.0,46.2,0.96,7.2,4213.0,1.2945736434108526,4585.481951606505,BM
ACB,32.15,33.6,32.9,31.95,33.15,10019200.0,9628761.0,9572870.0,38.0,13.4,3260.0,9.9,85089100000000.0,2646630000.0,14.3,1.28,22.8,2853.0,2.835820895522388,274.867140227076,BM
ACC,13.7,14.2,13.9,13.5,13.95,49400.0,54684.0,58390.0,18.4,10.0,4059.9999999999995,3.4,224700000000.0,16399999.999999998,28.7,1.16,14.1,0.0,1.8399999999999999,299.90490819983904,BM
ACE,35.6,35.0,31.1,31.1,35.7,1200.0,2660.0,6285.0,41.0,24.3,6250.0,5.7,108600000000.0,3050000.0,23.8,1.09,26.3,0.0,1.6872427983539093,1146.6165413533834,BM
ACL,11.15,11.55,11.4,10.8,11.4,37700.0,57924.0,33160.0,17.3,11.0,770.0,14.5,559300000000.0,50160000.0,14.1,1.32,5.5,2896.0,1.5727272727272728,865.9622954215869,BM
ACM,2.3,2.5,2.5,2.3,2.5,1970200.0,2547842.0,1753675.0,4.8,0.5,-1160.0,-2.0,117300000000.0,51000000.0,7.2,3.55,-16.1,7.0,9.6,20.016939825938973,BM
ACS,11.8,12.0,0.0,11.8,11.8,300.0,307.0,550.0,15.8,9.0,3120.0,3.8,47200000000.0,4000000.0,16.8,0.66,18.6,0.0,1.7555555555555555,13029.315960912052,BM
ACV,73.0,75.9,75.8,72.8,75.8,92000.0,230078.0,163512.0,83.1,51.6,460.0,158.7,158933600000000.0,2177170000.0,17.6,0.95,2.6,3830.0,1.6104651162790695,9462.747416093673,BM
ADC,27.7,25.2,27.7,27.7,27.7,100.0,298.0,25.0,29.5,11.0,4070.0000000000005,6.8,84800000000.0,3060000.0,20.6,2.28,19.7,3573.0,2.6818181818181817,10268.456375838927,BM
