Ticker,Close,Close_1D,Open,Low,High,Volume,MeanVol_13W,MeanVol_10D,High52W,Low52W,EPS,PE,Market capital,Float,BookValue,Beta,ROE,EPS_52W,CPM,FVQ,Exchange
000001.SS,3246.57,3216.3,3233.69,3216.85,3254.14,3962093940.0,1406819.0,0.0,3216.3,2464.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3051046907969486,0.0,BM
A32,25.5,25.5,0.0,0.0,0.0,0.0,56.0,0.0,30.5,22.0,0.0,0.0,173000000000.0,6800000.0,0.0,0.0,20.0,0.0,1.3863636363636365,121428.57142857142,BM
AAA,17.7,17.35,17.35,17.35,17.8,4406330.0,2043104.0,1868697.0,23.0,13.8,1200.0,14.3,3030000000000.0,171200000.0,17.4,0.61,8.0,1538.0,1.6666666666666665,83.79407019906965,BM
AAM,16.4,15.35,15.35,15.35,16.4,32020.0,2800.0,6199.0,14.8,9.5,800.0,21.6,238000000000.0,12640000.0,16.8,0.07,5.0,85.0,1.5578947368421054,4514.285714285715,BM
AAV,10.4,10.3,10.3,10.1,10.5,334800.0,102354.0,180015.0,28.1,9.4,700.0,14.3,149000000000.0,31870000.0,14.2,0.97,14.0,827.0,2.9893617021276597,311.37034214588584,BM
ABC,9.8,9.5,9.6,9.6,9.9,9800.0,8881.0,24689.0,15.3,6.6,1200.0,8.4,200000000000.0,20390000.0,27.6,0.0,4.0,15755.0,2.3181818181818183,2295.9126224524266,BM
ABI,22.8,22.2,22.9,22.8,22.9,400.0,3252.0,200.0,27.5,19.7,2800.0,8.1,866000000000.0,38000000.0,19.8,0.0,14.0,3380.0,1.3959390862944163,11685.116851168512,BM
ABR,4.7,4.7,4.2,0.0,0.0,0.0,2463.0,0.0,10.5,3.0,0.0,0.0,14000000000.0,3000000.0,0.0,0.0,2.0,0.0,3.5,1218.0267965895248,BM
ABT,40.0,40.0,40.0,40.0,40.0,20.0,1011.0,1917.0,45.3,30.3,5800.0,6.9,564000000000.0,11560000.0,36.3,0.27,16.0,2368.0,1.4950495049504948,11434.223541048466,BM
ACB,30.2,30.2,30.2,30.1,30.4,766900.0,2123651.0,2648981.0,44.4,26.0,3500.0,8.6,38915000000000.0,1247170000.0,18.0,1.58,22.0,1698.0,1.7076923076923076,587.2763462546342,BM
ACC,19.55,19.9,19.55,19.0,19.8,4650.0,1650.0,823.0,22.5,17.1,3500.0,5.5,195000000000.0,10000000.0,0.0,0.11,17.0,0.0,1.3157894736842104,6060.606060606061,BM
ACE,24.6,24.6,24.6,0.0,0.0,0.0,498.0,1290.0,26.2,16.6,1800.0,13.6,75000000000.0,3050000.0,0.0,0.0,21.0,0.0,1.578313253012048,6124.497991967871,BM
ACL,38.2,38.7,38.8,37.5,39.2,15190.0,46771.0,91290.0,43.3,8.0,10400.0,3.7,871000000000.0,22800000.0,24.8,0.27,42.0,983.0,5.4125,487.48155908575825,BM
ACS,15.5,15.5,0.0,0.0,0.0,0.0,8.0,0.0,16.1,7.9,0.0,0.0,62000000000.0,4000000.0,0.0,0.0,12.0,0.0,2.037974683544304,500000.0,BM
