Ticker,Close,Close_1D,Open,Low,High,Volume,MeanVol_13W,MeanVol_10D,High52W,Low52W,EPS,PE,Market capital,Float,BookValue,Beta,ROE,EPS_52W,CPM,FVQ,Exchange
AAA,17.8,18.1,18.1,17.8,18.3,2946180.0,1454971.0,1545153.0,26.0,16.3,1500.0,11.7,1488000000000.0,167200000.0,17.3,0.54,11.0,1199.0,1.5950920245398772,114.91637977664159,HOSE
AAM,11.15,11.0,10.95,10.95,11.15,700.0,4441.0,8668.0,11.2,9.1,600.0,18.2,141000000000.0,10440000.0,23.2,-0.08,3.0,241.0,1.2307692307692308,2350.8218869623956,HOSE
AAV,16.2,17.9,17.0,16.2,17.5,88300.0,233813.0,279950.0,32.3,16.5,1600.0,10.0,203000000000.0,12500000.0,13.7,1.62,13.0,424.0,1.9575757575757573,53.461526946748045,HNX
ABC,11.2,9.8,11.2,10.5,11.2,100000.0,18179.0,28548.0,19.4,6.6,900.0,12.8,228000000000.0,20390000.0,26.9,0.0,3.0,17495.0,2.9393939393939394,1121.623851697013,UPCOM
ABI,28.0,28.1,28.5,27.6,32.0,2800.0,1673.0,145.0,31.2,21.0,3300.0,8.5,1064000000000.0,38000000.0,19.2,0.0,17.0,3571.0,1.4857142857142858,22713.687985654513,UPCOM
ABR,5.5,5.5,0.0,0.0,0.0,0.0,163.0,270.0,10.5,5.0,0.0,0.0,16000000000.0,3000000.0,0.0,0.0,2.0,0.0,2.1,18404.907975460123,UPCOM
ABT,35.0,34.5,35.0,35.0,35.0,10.0,4546.0,188.0,40.2,23.3,4700.0,7.5,494000000000.0,11560000.0,37.2,0.42,13.0,3012.0,1.7253218884120172,2542.894852617686,HOSE
AC4,6.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,13.7,6.0,0.0,0.0,18000000000.0,2940000.0,0.0,0.0,23.0,0.0,2.283333333333333,1470000.0,UPCOM
ACB,39.1,39.7,39.7,38.9,39.7,4286130.0,4359678.0,4390234.0,51.1,25.0,3300.0,11.8,44023000000000.0,1084490000.0,16.9,1.58,20.0,1515.0,2.044,248.7546098588015,HNX
ACC,19.0,18.0,18.5,18.5,19.0,90.0,659.0,41.0,23.2,17.1,3100.0,6.2,190000000000.0,10000000.0,0.0,0.09,15.0,0.0,1.3567251461988303,15174.506828528074,HOSE
