Ticker,Close,Close_1D,Open,Low,High,Volume,MeanVol_13W,MeanVol_10D,High52W,Low52W,EPS,PE,Market capital,Float,BookValue,Beta,ROE,EPS_52W,CPM,FVQ,Exchange
AAA,17.0,17.15,17.2,17.0,17.25,982470.0,1692040.0,1778008.0,26.0,16.3,1500.0,11.2,2842000000000.0,167200000.0,17.3,0.53,11.0,1199.0,1.5950920245398772,98.81563083615045,HOSE
AAM,13.5,13.6,13.6,12.7,14.0,24180.0,6566.0,18301.0,14.3,9.2,600.0,22.1,171000000000.0,12640000.0,23.2,-0.08,3.0,241.0,1.5543478260869568,1925.0685348766374,HOSE
AAV,12.0,11.5,11.2,11.0,12.0,115500.0,249511.0,247851.0,28.1,10.7,1400.0,8.5,150000000000.0,14380000.0,13.7,1.29,13.0,424.0,2.626168224299066,57.632729619135034,HNX
ABC,9.7,9.5,9.6,9.5,10.0,10400.0,29669.0,24216.0,17.9,6.6,800.0,11.7,198000000000.0,20390000.0,26.8,0.0,3.0,17495.0,2.712121212121212,687.2493174694125,UPCOM
ABI,27.0,27.0,0.0,0.0,0.0,0.0,1628.0,3546.0,31.2,21.0,3300.0,8.2,1026000000000.0,38000000.0,19.2,0.0,17.0,3571.0,1.4857142857142858,23341.52334152334,UPCOM
ABR,5.7,5.9,5.7,5.7,5.7,100.0,130.0,120.0,10.5,5.0,0.0,0.0,17000000000.0,3000000.0,0.0,0.0,2.0,0.0,2.1,23076.923076923078,UPCOM
ABT,40.0,41.05,40.05,39.9,40.05,870.0,4816.0,3257.0,43.9,23.3,4700.0,8.5,564000000000.0,11560000.0,37.2,0.44,13.0,3012.0,1.8841201716738196,2400.332225913621,HOSE
AC4,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,13.7,6.0,0.0,0.0,18000000000.0,2940000.0,0.0,0.0,23.0,0.0,2.283333333333333,2940000.0,UPCOM
ACB,33.6,34.0,34.0,32.0,34.2,4183780.0,4407137.0,3731861.0,44.4,23.6,2900.0,11.6,37831000000000.0,1247170000.0,16.9,1.56,20.0,1515.0,1.8813559322033897,282.9887067272926,HNX
ACC,18.6,18.5,18.5,18.5,18.6,80.0,706.0,424.0,23.2,17.1,3100.0,6.0,186000000000.0,10000000.0,0.0,0.07,15.0,0.0,1.3567251461988303,14164.305949008498,HOSE
ACE,23.9,23.9,0.0,0.0,0.0,0.0,1256.0,760.0,27.3,17.3,1800.0,13.2,73000000000.0,3050000.0,0.0,0.0,21.0,0.0,1.5780346820809248,2428.3439490445858,UPCOM
ACL,19.4,19.45,19.45,18.6,19.45,18910.0,25050.0,18874.0,19.5,7.6,2600.0,7.4,442000000000.0,22800000.0,18.6,0.24,14.0,1179.0,2.5657894736842106,910.179640718563,HOSE
ACM,0.9,0.9,0.9,0.8,0.9,326700.0,295301.0,224093.0,1.8,0.7,-600.0,-1.6,46000000000.0,51000000.0,10.0,1.19,-6.0,-101.0,2.5714285714285716,172.70513814717864,HNX
ACS,9.3,8.1,9.3,9.3,9.3,200.0,41.0,0.0,14.5,6.9,0.0,0.0,37000000000.0,4000000.0,0.0,0.0,12.0,0.0,2.101449275362319,97560.9756097561,UPCOM
ACV,85.0,85.8,85.8,84.0,85.8,12300.0,58489.0,54575.0,117.7,65.1,2600.0,33.2,185060000000000.0,2177170000.0,12.9,0.0,20.0,2050.0,1.8079877112135179,37223.580502316676,UPCOM
ADC,18.0,18.0,0.0,0.0,0.0,0.0,207.0,10.0,19.0,13.8,3100.0,5.9,55000000000.0,3060000.0,14.9,0.22,20.0,2540.0,1.3768115942028984,14782.608695652174,HNX
ADP,18.6,18.6,0.0,0.0,0.0,0.0,96.0,205.0,29.2,16.1,2400.0,7.9,286000000000.0,15360000.0,14.8,0.0,16.0,4298.0,1.8136645962732918,160000.0,UPCOM
ADS,15.3,15.5,15.5,15.05,15.5,23610.0,16014.0,24163.0,19.2,14.4,3200.0,4.8,390000000000.0,25520000.0,17.2,0.05,19.0,2017.0,1.3333333333333333,1593.6055951042836,HOSE
AFC,9.0,9.0,9.0,9.0,9.0,500.0,75.0,0.0,12.5,6.5,0.0,3000.0,96000000000.0,10690000.0,9.8,0.0,-2.0,0.0,1.9230769230769231,142533.3333333333,UPCOM
AFX,3.0,2.8,3.0,3.0,3.0,5000.0,2138.0,6100.0,5.4,2.6,600.0,4.9,105000000000.0,35000000.0,10.2,0.0,6.0,533.0,2.076923076923077,16370.439663236672,UPCOM
AG1,10.1,10.1,0.0,0.0,0.0,0.0,485.0,230.0,13.7,6.7,400.0,23.9,49000000000.0,4860000.0,10.2,0.0,17.0,422.0,2.044776119402985,10020.61855670103,UPCOM
AGF,8.41,7.89,8.4,8.3,8.44,88050.0,4357.0,17384.0,9.8,3.0,-13200.0,-0.6,236000000000.0,28110000.0,15.1,0.25,-88.0,264.0,3.266666666666667,6451.686940555428,HOSE
AGM,9.5,9.4,9.43,9.4,9.5,2490.0,4772.0,12861.0,9.5,7.6,900.0,10.3,173000000000.0,18200000.0,20.3,0.13,5.0,554.0,1.25,3813.914501257334,HOSE
AGP,28.6,28.6,0.0,0.0,0.0,0.0,127.0,100.0,29.3,16.6,2100.0,13.9,212000000000.0,9630000.0,19.3,0.0,19.0,0.0,1.7650602409638554,75826.77165354331,UPCOM
AGR,3.8,3.85,3.86,3.8,3.86,311700.0,177479.0,496865.0,6.4,3.2,100.0,35.5,806000000000.0,211200000.0,8.4,0.96,1.0,-1191.0,2.0,1189.9999436553055,HOSE
AGX,25.6,25.6,0.0,0.0,0.0,0.0,42.0,10.0,38.3,17.8,0.0,0.0,276000000000.0,10800000.0,0.0,0.0,18.0,0.0,2.151685393258427,257142.85714285716,UPCOM
ALT,13.0,13.0,0.0,0.0,0.0,0.0,638.0,440.0,15.6,11.3,1200.0,10.9,80000000000.0,5740000.0,36.9,0.05,3.0,1060.0,1.3805309734513274,8996.865203761756,HNX
ALV,3.0,3.1,3.0,3.0,3.0,37900.0,14035.0,12410.0,18.4,3.0,1900.0,1.6,9000000000.0,3160000.0,20.4,1.03,11.0,2577.0,6.133333333333333,225.15140719629497,HNX
AMC,20.0,20.0,21.8,20.0,22.0,1100.0,1271.0,100.0,24.7,17.4,4000.0,5.0,57000000000.0,2850000.0,15.5,0.6,26.0,4272.0,1.4195402298850575,2242.3288749016524,HNX
AMD,3.6,3.61,3.61,3.6,3.65,513770.0,846193.0,1511475.0,11.5,3.2,400.0,10.0,589000000000.0,163500000.0,11.0,0.68,3.0,224.0,3.59375,193.21833198809256,HOSE
AME,13.7,13.7,0.0,0.0,0.0,0.0,61.0,30.0,16.2,4.1,1000.0,14.0,164000000000.0,12000000.0,12.4,0.33,8.0,231.0,3.951219512195122,196721.31147540984,HNX
AMP,25.8,18.5,25.9,25.8,25.9,1276400.0,1.0,0.0,21.0,15.0,1300.0,20.6,335000000000.0,13000000.0,13.4,0.0,9.0,262.0,1.4,13000000.0,UPCOM
AMS,8.0,8.0,8.0,8.0,8.0,500.0,3043.0,10625.0,9.5,6.1,600.0,12.5,120000000000.0,15000000.0,15.8,0.0,4.0,1417.0,1.557377049180328,4929.346040092014,UPCOM
AMV,32.7,32.2,32.2,29.5,32.7,111350.0,133723.0,131650.0,32.2,13.2,2500.0,13.2,887000000000.0,27120000.0,14.0,0.74,18.0,54.0,2.43939393939394,202.80729567837994,HNX
ANT,9.0,9.0,0.0,0.0,0.0,0.0,2639.0,1050.0,10.5,6.1,0.0,0.0,54000000000.0,6000000.0,0.0,0.0,-40.0,0.0,1.7213114754098362,2273.5884804850325,UPCOM
ANV,23.1,23.5,23.4,23.1,23.5,460860.0,618706.0,719522.0,26.6,8.1,2200.0,10.6,2889000000000.0,124650000.0,11.5,0.52,19.0,1445.0,3.283950617283951,201.4688721298969,HOSE
APC,38.7,39.4,39.4,38.1,39.4,84620.0,52205.0,96677.0,90.8,25.5,6300.0,6.1,465000000000.0,12010000.0,25.4,0.73,25.0,4174.0,3.56078431372549,230.05459247198544,HOSE
APF,35.1,35.5,35.1,35.1,35.1,100.0,1566.0,1230.0,43.9,33.5,8700.0,4.1,459000000000.0,15030000.0,39.4,0.0,26.0,0.0,1.3104477611940297,9597.701149425286,UPCOM
APG,7.0,7.0,6.95,6.85,7.0,307680.0,378187.0,387686.0,7.0,4.7,600.0,11.2,95000000000.0,13530000.0,10.7,0.22,6.0,337.0,1.4893617021276595,35.77595210834851,HOSE
