date,2. high,5. volume,1. open,3. low,4. close
2012-05-18,45.0,573576400.0,42.05,38.0,38.2318
2012-05-21,36.66,168192700.0,36.53,33.0,34.03
2012-05-22,33.59,101786600.0,32.61,30.94,31.0
2012-05-23,32.5,73600000.0,31.37,31.36,32.0
2012-05-24,33.21,50237200.0,32.95,31.77,33.03
2012-05-25,32.95,37149800.0,32.9,31.11,31.91
2012-05-29,31.69,78063400.0,31.48,28.65,28.84
2012-05-30,29.55,57267900.0,28.695,27.86,28.19
2012-05-31,29.67,111639200.0,28.545,26.83,29.6
2012-06-01,29.15,41855500.0,28.892,27.39,27.72
2012-06-04,27.65,35230300.0,27.2,26.44,26.9
2012-06-05,27.76,42473400.0,26.7,25.75,25.869
2012-06-06,27.17,61489200.0,26.07,25.52,26.81
2012-06-07,27.35,26159500.0,27.0,26.15,26.31
2012-06-08,27.76,38034000.0,26.55,26.44,27.1
2012-06-11,28.07,28219600.0,27.18,26.835,27.005
2012-06-12,27.77,15816800.0,27.48,26.96,27.4
2012-06-13,28.1,17102800.0,27.66,27.1,27.27
2012-06-14,28.32,16855000.0,27.65,27.38,28.29
2012-06-15,30.1,43563800.0,28.505,28.35,30.014
2012-06-18,32.08,42978900.0,29.955,29.41,31.41
2012-06-19,32.18,30849000.0,31.535,30.7,31.911
2012-06-20,31.9288,15553600.0,31.92,31.15,31.6
2012-06-21,32.5,21875300.0,31.67,31.51,31.84
2012-06-22,33.45,74834000.0,32.41,32.06,33.05
2012-06-25,33.02,24352900.0,32.86,31.55,32.06
2012-06-26,33.44,24858700.0,32.69,32.5,33.1
2012-06-27,32.9,28568000.0,32.46,31.9,32.23
2012-06-28,32.19,17713300.0,31.96,30.9,31.36
2012-06-29,31.99,19526900.0,31.92,30.76,31.095
2012-07-02,31.73,14122000.0,31.25,30.55,30.771
2012-07-03,31.44,8763600.0,30.91,30.8,31.2
2012-07-05,31.625,10032100.0,31.32,31.02,31.47
2012-07-06,31.9,10945600.0,31.44,31.26,31.73
2012-07-09,32.88,17785200.0,32.1,31.99,32.17
